correlation_id,scenario_id,sla_index,start_timestamp,start_ts_ms,end_timestamp,end_ts_ms,duration_ms,success,http_code,error
C4_500-165-27ab04e8,C4_500,165,2025-12-26T20:10:50.971280+00:00,1766779850971,2025-12-26T20:10:51.008132+00:00,1766779851008,37,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361a1490>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-139-fd931162,C4_500,139,2025-12-26T20:10:50.831646+00:00,1766779850831,2025-12-26T20:10:51.010372+00:00,1766779851010,179,False,,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
C4_500-136-68000f98,C4_500,136,2025-12-26T20:10:50.726849+00:00,1766779850726,2025-12-26T20:10:51.010611+00:00,1766779851010,284,False,,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
C4_500-180-cf4c3cdd,C4_500,180,2025-12-26T20:10:50.988753+00:00,1766779850988,2025-12-26T20:10:51.011565+00:00,1766779851011,23,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791473cce0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-144-9689dea9,C4_500,144,2025-12-26T20:10:50.940802+00:00,1766779850940,2025-12-26T20:10:51.014175+00:00,1766779851014,74,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79147cd5e0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-141-3325aa91,C4_500,141,2025-12-26T20:10:50.922338+00:00,1766779850922,2025-12-26T20:10:51.015148+00:00,1766779851015,93,False,,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
C4_500-145-5c018c72,C4_500,145,2025-12-26T20:10:50.945429+00:00,1766779850945,2025-12-26T20:10:51.015611+00:00,1766779851015,70,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7936156fc0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-157-84f292b6,C4_500,157,2025-12-26T20:10:50.956705+00:00,1766779850956,2025-12-26T20:10:51.016029+00:00,1766779851016,60,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d793622a150>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-163-ef0a2315,C4_500,163,2025-12-26T20:10:50.968029+00:00,1766779850968,2025-12-26T20:10:51.017220+00:00,1766779851017,49,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361e38f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-93-2e62bc1f,C4_500,93,2025-12-26T20:10:48.707252+00:00,1766779848707,2025-12-26T20:10:51.013234+00:00,1766779851013,2306,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-95-c03b4476,C4_500,95,2025-12-26T20:10:48.737564+00:00,1766779848737,2025-12-26T20:10:51.009403+00:00,1766779851009,2272,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-153-08fa9b72,C4_500,153,2025-12-26T20:10:50.953542+00:00,1766779850953,2025-12-26T20:10:51.019424+00:00,1766779851019,66,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d793617bec0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-166-2951cdf2,C4_500,166,2025-12-26T20:10:50.972707+00:00,1766779850972,2025-12-26T20:10:51.021914+00:00,1766779851021,49,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79147cfdd0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-94-d2b97c47,C4_500,94,2025-12-26T20:10:48.722932+00:00,1766779848722,2025-12-26T20:10:51.024805+00:00,1766779851024,2302,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-182-40f8d04f,C4_500,182,2025-12-26T20:10:50.991312+00:00,1766779850991,2025-12-26T20:10:51.025900+00:00,1766779851025,34,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146613d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-200-971d465e,C4_500,200,2025-12-26T20:10:51.015688+00:00,1766779851015,2025-12-26T20:10:51.027074+00:00,1766779851027,12,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7936205a30>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-174-aba70cdb,C4_500,174,2025-12-26T20:10:50.983454+00:00,1766779850983,2025-12-26T20:10:51.027530+00:00,1766779851027,44,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914660fb0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-98-f0733bcd,C4_500,98,2025-12-26T20:10:48.910151+00:00,1766779848910,2025-12-26T20:10:51.024410+00:00,1766779851024,2114,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-169-22f29006,C4_500,169,2025-12-26T20:10:50.976055+00:00,1766779850976,2025-12-26T20:10:51.031839+00:00,1766779851031,55,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79147cf5c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-181-94fca35b,C4_500,181,2025-12-26T20:10:50.990121+00:00,1766779850990,2025-12-26T20:10:51.032540+00:00,1766779851032,42,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d793830e240>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-100-587bea08,C4_500,100,2025-12-26T20:10:49.009256+00:00,1766779849009,2025-12-26T20:10:51.023986+00:00,1766779851023,2014,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-198-5dc2f6bf,C4_500,198,2025-12-26T20:10:51.014226+00:00,1766779851014,2025-12-26T20:10:51.034411+00:00,1766779851034,20,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914755010>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-156-c32ffbc3,C4_500,156,2025-12-26T20:10:50.955205+00:00,1766779850955,2025-12-26T20:10:51.035311+00:00,1766779851035,80,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361e0380>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-155-b4b41504,C4_500,155,2025-12-26T20:10:50.963714+00:00,1766779850963,2025-12-26T20:10:51.035651+00:00,1766779851035,72,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361c4860>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-97-462d3e37,C4_500,97,2025-12-26T20:10:48.828922+00:00,1766779848828,2025-12-26T20:10:51.026810+00:00,1766779851026,2198,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-190-d3429555,C4_500,190,2025-12-26T20:10:51.003151+00:00,1766779851003,2025-12-26T20:10:51.037501+00:00,1766779851037,34,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146625a0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-178-6776f5df,C4_500,178,2025-12-26T20:10:50.986509+00:00,1766779850986,2025-12-26T20:10:51.037705+00:00,1766779851037,51,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7936246090>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-101-a0eda47c,C4_500,101,2025-12-26T20:10:49.030929+00:00,1766779849030,2025-12-26T20:10:51.034990+00:00,1766779851035,2005,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-151-8cb0013d,C4_500,151,2025-12-26T20:10:50.952335+00:00,1766779850952,2025-12-26T20:10:51.041924+00:00,1766779851041,89,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361e0140>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-188-2ba25a50,C4_500,188,2025-12-26T20:10:51.000826+00:00,1766779851000,2025-12-26T20:10:51.043276+00:00,1766779851043,43,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79147ce0f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-192-ae9f1214,C4_500,192,2025-12-26T20:10:51.004945+00:00,1766779851004,2025-12-26T20:10:51.043747+00:00,1766779851043,39,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79147cd4c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-173-7b73a0aa,C4_500,173,2025-12-26T20:10:50.981071+00:00,1766779850981,2025-12-26T20:10:51.044714+00:00,1766779851044,63,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791462dd90>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-184-d0879f1f,C4_500,184,2025-12-26T20:10:50.992914+00:00,1766779850992,2025-12-26T20:10:51.045790+00:00,1766779851045,53,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914691160>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-99-b845c6fc,C4_500,99,2025-12-26T20:10:48.933499+00:00,1766779848933,2025-12-26T20:10:51.026379+00:00,1766779851026,2093,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-186-90757e87,C4_500,186,2025-12-26T20:10:50.997720+00:00,1766779850997,2025-12-26T20:10:51.051042+00:00,1766779851051,54,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361c72f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-103-239fb8e0,C4_500,103,2025-12-26T20:10:49.131067+00:00,1766779849131,2025-12-26T20:10:51.032368+00:00,1766779851032,1901,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-210-7d12b93c,C4_500,210,2025-12-26T20:10:51.027598+00:00,1766779851027,2025-12-26T20:10:51.053218+00:00,1766779851053,26,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914692b40>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-149-d96b224d,C4_500,149,2025-12-26T20:10:50.951153+00:00,1766779850951,2025-12-26T20:10:51.054292+00:00,1766779851054,103,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791471c800>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-196-868e16fb,C4_500,196,2025-12-26T20:10:51.010658+00:00,1766779851010,2025-12-26T20:10:51.054632+00:00,1766779851054,44,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146906e0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-187-82fc1418,C4_500,187,2025-12-26T20:10:50.999076+00:00,1766779850999,2025-12-26T20:10:51.056525+00:00,1766779851056,57,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361569f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-211-17f94a93,C4_500,211,2025-12-26T20:10:51.028923+00:00,1766779851028,2025-12-26T20:10:51.062050+00:00,1766779851062,34,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914692d80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-197-8944a90e,C4_500,197,2025-12-26T20:10:51.011615+00:00,1766779851011,2025-12-26T20:10:51.063227+00:00,1766779851063,52,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914690fb0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-172-124e1340,C4_500,172,2025-12-26T20:10:50.980501+00:00,1766779850980,2025-12-26T20:10:51.064374+00:00,1766779851064,84,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914662e70>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-164-c0072fb9,C4_500,164,2025-12-26T20:10:50.971016+00:00,1766779850971,2025-12-26T20:10:51.066596+00:00,1766779851066,95,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791462ef90>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-185-cb9fb053,C4_500,185,2025-12-26T20:10:50.993374+00:00,1766779850993,2025-12-26T20:10:51.068888+00:00,1766779851068,75,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914660b90>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-194-91b1ae6a,C4_500,194,2025-12-26T20:10:51.008189+00:00,1766779851008,2025-12-26T20:10:51.070207+00:00,1766779851070,62,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914663770>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-205-17867b86,C4_500,205,2025-12-26T20:10:51.019478+00:00,1766779851019,2025-12-26T20:10:51.073505+00:00,1766779851073,54,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79361e2510>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-175-0ff6b8ce,C4_500,175,2025-12-26T20:10:50.983878+00:00,1766779850983,2025-12-26T20:10:51.074530+00:00,1766779851074,91,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914692330>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-207-a982a7e6,C4_500,207,2025-12-26T20:10:51.025004+00:00,1766779851025,2025-12-26T20:10:51.077020+00:00,1766779851077,52,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7936246f60>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-177-fdedd2c0,C4_500,177,2025-12-26T20:10:50.985422+00:00,1766779850985,2025-12-26T20:10:51.078649+00:00,1766779851078,93,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791462e660>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-214-58fecea8,C4_500,214,2025-12-26T20:10:51.032788+00:00,1766779851032,2025-12-26T20:10:51.080849+00:00,1766779851080,48,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914693fb0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-191-33939561,C4_500,191,2025-12-26T20:10:51.004302+00:00,1766779851004,2025-12-26T20:10:51.083618+00:00,1766779851083,79,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c6ed0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-170-9245998b,C4_500,170,2025-12-26T20:10:50.977778+00:00,1766779850977,2025-12-26T20:10:51.084592+00:00,1766779851084,107,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791462c560>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-105-d0d0a1e1,C4_500,105,2025-12-26T20:10:49.238198+00:00,1766779849238,2025-12-26T20:10:51.048907+00:00,1766779851048,1810,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-232-779c5cda,C4_500,232,2025-12-26T20:10:51.054680+00:00,1766779851054,2025-12-26T20:10:51.087898+00:00,1766779851087,33,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79144fd670>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-222-a110389a,C4_500,222,2025-12-26T20:10:51.041978+00:00,1766779851041,2025-12-26T20:10:51.088939+00:00,1766779851088,47,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c5b80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-189-7eccf481,C4_500,189,2025-12-26T20:10:51.001983+00:00,1766779851001,2025-12-26T20:10:51.090618+00:00,1766779851090,89,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914661cd0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-236-f834da64,C4_500,236,2025-12-26T20:10:51.064443+00:00,1766779851064,2025-12-26T20:10:51.092077+00:00,1766779851092,28,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d793617ab40>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-199-346c9945,C4_500,199,2025-12-26T20:10:51.015241+00:00,1766779851015,2025-12-26T20:10:51.093395+00:00,1766779851093,78,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c4bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-201-8cbac37a,C4_500,201,2025-12-26T20:10:51.016115+00:00,1766779851016,2025-12-26T20:10:51.093751+00:00,1766779851093,77,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146935c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-221-fd1551f9,C4_500,221,2025-12-26T20:10:51.040192+00:00,1766779851040,2025-12-26T20:10:51.094782+00:00,1766779851094,54,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c4dd0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-104-6507ab2a,C4_500,104,2025-12-26T20:10:49.213557+00:00,1766779849213,2025-12-26T20:10:51.080611+00:00,1766779851080,1867,False,429,"HTTP 429: {""success"":false,""reason"":""business_error"",""detail"":""SEM-CSMF: SEM-CSMF erro HTTP 429: {\""detail\"": \""Rate limit exceeded\""}"",""phase"":""semantic"",""upstream_status"":429}"
C4_500-204-5ac1b2a7,C4_500,204,2025-12-26T20:10:51.019189+00:00,1766779851019,2025-12-26T20:10:51.096592+00:00,1766779851096,77,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914660fb0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-249-2aed06da,C4_500,249,2025-12-26T20:10:51.088992+00:00,1766779851088,2025-12-26T20:10:51.097973+00:00,1766779851097,9,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7936156990>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-242-e0c98f3a,C4_500,242,2025-12-26T20:10:51.077074+00:00,1766779851077,2025-12-26T20:10:51.098965+00:00,1766779851098,21,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914755610>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-227-f6cfea8f,C4_500,227,2025-12-26T20:10:51.049977+00:00,1766779851049,2025-12-26T20:10:51.099237+00:00,1766779851099,50,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c7c80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-220-9158e2f2,C4_500,220,2025-12-26T20:10:51.037757+00:00,1766779851037,2025-12-26T20:10:51.100241+00:00,1766779851100,63,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c4830>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-219-64a89f3d,C4_500,219,2025-12-26T20:10:51.047682+00:00,1766779851047,2025-12-26T20:10:51.101266+00:00,1766779851101,54,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79146c7830>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-237-bd98e233,C4_500,237,2025-12-26T20:10:51.075616+00:00,1766779851075,2025-12-26T20:10:51.105223+00:00,1766779851105,30,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7914661dc0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-224-9e24a006,C4_500,224,2025-12-26T20:10:51.043808+00:00,1766779851043,2025-12-26T20:10:51.105839+00:00,1766779851105,62,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79383b29f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-256-01da69f5,C4_500,256,2025-12-26T20:10:51.096643+00:00,1766779851096,2025-12-26T20:10:51.106276+00:00,1766779851106,10,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d79147cf7a0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
C4_500-206-fa0e17ab,C4_500,206,2025-12-26T20:10:51.021964+00:00,1766779851021,2025-12-26T20:10:51.107349+00:00,1766779851107,86,False,,"HTTPConnectionPool(host='192.168.10.16', port=32002): Max retries exceeded with url: /api/v1/sla/submit (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d791473c050>: Failed to establish a new connection: [Errno 111] Connection refused'))"
