LAST SEEN   TYPE      REASON                            OBJECT                                         MESSAGE
38m         Normal    Pulled                            pod/trisla-bc-nssmf-856859f696-dwpzw           Successfully pulled image "ghcr.io/abelisboa/trisla-besu:v3.7.29" in 513ms (513ms including waiting). Image size: 338571986 bytes.
34m         Warning   Unhealthy                         pod/trisla-bc-nssmf-856859f696-dwpzw           Liveness probe failed: Get "http://10.233.102.168:8083/health": dial tcp 10.233.102.168:8083: connect: connection refused
27m         Warning   BackOff                           pod/trisla-besu-5d69b55674-smgnv               Back-off restarting failed container besu in pod trisla-besu-5d69b55674-smgnv_trisla(925ebb10-0f2c-435b-a7b5-b4ad9015a16a)
26m         Normal    AddedInterface                    pod/trisla-besu-5d9454c8f8-gf8c7               Add eth0 [10.233.75.24/32] from k8s-pod-network
26m         Normal    Pulled                            pod/trisla-besu-5d9454c8f8-gf8c7               Container image "ghcr.io/abelisboa/trisla-besu:v3.7.16" already present on machine
26m         Normal    Created                           pod/trisla-besu-5d9454c8f8-gf8c7               Created container besu
26m         Normal    Started                           pod/trisla-besu-5d9454c8f8-gf8c7               Started container besu
23m         Normal    Scheduled                         pod/trisla-besu-5d9454c8f8-gf8c7               Successfully assigned trisla/trisla-besu-5d9454c8f8-gf8c7 to node2
23m         Normal    SuccessfulCreate                  replicaset/trisla-besu-5d9454c8f8              Created pod: trisla-besu-5d9454c8f8-gf8c7
23m         Normal    ScalingReplicaSet                 deployment/trisla-besu                         Scaled up replica set trisla-besu-5d9454c8f8 to 1
23m         Normal    SuccessfulDelete                  replicaset/trisla-besu-5d69b55674              Deleted pod: trisla-besu-5d69b55674-smgnv
23m         Normal    ScalingReplicaSet                 deployment/trisla-besu                         Scaled down replica set trisla-besu-5d69b55674 to 0 from 1
19m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-bc-nssmf-856859f696-dwpzw           Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
17m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-nasp-adapter-664894c59c-tv6m8       Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
17m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-599749957-hnbn5             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
16m         Normal    Scheduled                         pod/trisla-ml-nsmf-599749957-pf9bq             Successfully assigned trisla/trisla-ml-nsmf-599749957-pf9bq to node1
16m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-9f56dcb9b-q72ck            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
16m         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-599749957            Created pod: trisla-ml-nsmf-599749957-pf9bq
16m         Normal    Pulling                           pod/trisla-ml-nsmf-599749957-pf9bq             Pulling image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.8.1"
16m         Normal    AddedInterface                    pod/trisla-ml-nsmf-599749957-pf9bq             Add eth0 [10.233.102.156/32] from k8s-pod-network
16m         Normal    Pulled                            pod/trisla-ml-nsmf-599749957-pf9bq             Successfully pulled image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.8.1" in 519ms (519ms including waiting). Image size: 373077607 bytes.
16m         Normal    Started                           pod/trisla-ml-nsmf-599749957-pf9bq             Started container trisla-ml-nsmf
16m         Normal    Created                           pod/trisla-ml-nsmf-599749957-pf9bq             Created container trisla-ml-nsmf
16m         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-79f5c96dcd           Created pod: trisla-ml-nsmf-79f5c96dcd-tztxp
16m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-79f5c96dcd to 1
16m         Normal    Scheduled                         pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Successfully assigned trisla/trisla-ml-nsmf-79f5c96dcd-tztxp to node1
16m         Normal    Pulled                            pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
16m         Normal    Created                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Created container ml-nsmf
16m         Normal    Started                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Started container ml-nsmf
16m         Normal    AddedInterface                    pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Add eth0 [10.233.102.158/32] from k8s-pod-network
16m         Normal    Pulled                            pod/trisla-ml-nsmf-599749957-pf9bq             Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
16m         Normal    Started                           pod/trisla-ml-nsmf-599749957-pf9bq             Started container ml-nsmf
16m         Normal    Created                           pod/trisla-ml-nsmf-599749957-pf9bq             Created container ml-nsmf
16m         Warning   BackOff                           pod/trisla-ml-nsmf-599749957-pf9bq             Back-off restarting failed container ml-nsmf in pod trisla-ml-nsmf-599749957-pf9bq_trisla(c197732e-4642-461c-92d8-40e8927ff68c)
16m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-599749957-pf9bq             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
16m         Normal    Killing                           pod/trisla-ml-nsmf-599749957-pf9bq             Stopping container trisla-ml-nsmf
16m         Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-599749957            Deleted pod: trisla-ml-nsmf-599749957-pf9bq
16m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
16m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-599749957 to 0 from 1
16m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-687c6c95f7-bqq4z    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
15m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-5d756bf98b   Created pod: trisla-decision-engine-5d756bf98b-m6kfl
15m         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-79d68dc4c5           Created pod: trisla-ml-nsmf-79d68dc4c5-48prv
15m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-7d64cfbbbb   Created pod: trisla-decision-engine-7d64cfbbbb-pwmhm
15m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-5d756bf98b to 1 from 0
15m         Normal    Scheduled                         pod/trisla-sem-csmf-f8d747657-spmtd            Successfully assigned trisla/trisla-sem-csmf-f8d747657-spmtd to node1
15m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-79d68dc4c5 to 1
15m         Normal    Scheduled                         pod/trisla-ml-nsmf-79d68dc4c5-48prv            Successfully assigned trisla/trisla-ml-nsmf-79d68dc4c5-48prv to node1
15m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-7d64cfbbbb to 1
15m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-f8d747657 to 1
15m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-7d64cfbbbb to 0 from 1
15m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-7d64cfbbbb   Deleted pod: trisla-decision-engine-7d64cfbbbb-pwmhm
15m         Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-f8d747657           Created pod: trisla-sem-csmf-f8d747657-spmtd
15m         Normal    Scheduled                         pod/trisla-decision-engine-5d756bf98b-m6kfl    Successfully assigned trisla/trisla-decision-engine-5d756bf98b-m6kfl to node1
15m         Normal    Scheduled                         pod/trisla-decision-engine-7d64cfbbbb-pwmhm    Successfully assigned trisla/trisla-decision-engine-7d64cfbbbb-pwmhm to node1
15m         Normal    Created                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Created container ml-nsmf
15m         Normal    Started                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Started container ml-nsmf
15m         Normal    AddedInterface                    pod/trisla-sem-csmf-f8d747657-spmtd            Add eth0 [10.233.102.164/32] from k8s-pod-network
15m         Normal    Pulled                            pod/trisla-ml-nsmf-79d68dc4c5-48prv            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
15m         Normal    AddedInterface                    pod/trisla-ml-nsmf-79d68dc4c5-48prv            Add eth0 [10.233.102.150/32] from k8s-pod-network
15m         Normal    AddedInterface                    pod/trisla-decision-engine-5d756bf98b-m6kfl    Add eth0 [10.233.102.184/32] from k8s-pod-network
15m         Normal    Pulled                            pod/trisla-decision-engine-5d756bf98b-m6kfl    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
15m         Normal    Created                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Created container decision-engine
15m         Normal    Started                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Started container decision-engine
15m         Normal    Pulling                           pod/trisla-sem-csmf-f8d747657-spmtd            Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
15m         Normal    Started                           pod/trisla-sem-csmf-f8d747657-spmtd            Started container sem-csmf
15m         Normal    Created                           pod/trisla-sem-csmf-f8d747657-spmtd            Created container sem-csmf
15m         Normal    Pulled                            pod/trisla-sem-csmf-f8d747657-spmtd            Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 530ms (530ms including waiting). Image size: 289679031 bytes.
15m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-79f5c96dcd to 0 from 1
15m         Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-79f5c96dcd           Deleted pod: trisla-ml-nsmf-79f5c96dcd-tztxp
15m         Warning   Unhealthy                         pod/trisla-decision-engine-5d756bf98b-m6kfl    Readiness probe failed: Get "http://10.233.102.184:8082/health": dial tcp 10.233.102.184:8082: connect: connection refused
15m         Normal    Killing                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Stopping container ml-nsmf
15m         Warning   Unhealthy                         pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Readiness probe failed: Get "http://10.233.102.158:8081/health": dial tcp 10.233.102.158:8081: connect: connection refused
15m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-687c6c95f7 to 0 from 1
15m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-9f56dcb9b to 0 from 1
15m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-687c6c95f7   Deleted pod: trisla-decision-engine-687c6c95f7-bqq4z
15m         Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-9f56dcb9b           Deleted pod: trisla-sem-csmf-9f56dcb9b-q72ck
15m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sla-agent-layer-6d944c889c-ntwqc    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
14m         Warning   Unhealthy                         pod/trisla-bc-nssmf-856859f696-dwpzw           Readiness probe failed: Get "http://10.233.102.168:8083/health": dial tcp 10.233.102.168:8083: connect: connection refused
14m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-f8d747657-spmtd            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
14m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-5d756bf98b-m6kfl    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
14m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-79d68dc4c5-48prv            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
13m         Normal    AddedInterface                    pod/trisla-ml-nsmf-7c858859c4-rxlmr            Add eth0 [10.233.102.155/32] from k8s-pod-network
13m         Normal    Started                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Started container decision-engine
13m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-7c858859c4 to 1
13m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-67cf4cf4d9 to 1
13m         Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-74fdf6dfd           Created pod: trisla-sem-csmf-74fdf6dfd-ftrbg
13m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-74fdf6dfd to 1
13m         Normal    Scheduled                         pod/trisla-ml-nsmf-7c858859c4-rxlmr            Successfully assigned trisla/trisla-ml-nsmf-7c858859c4-rxlmr to node1
13m         Normal    Scheduled                         pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Successfully assigned trisla/trisla-decision-engine-67cf4cf4d9-d6kvj to node1
13m         Normal    Pulled                            pod/trisla-ml-nsmf-7c858859c4-rxlmr            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
13m         Normal    Scheduled                         pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Successfully assigned trisla/trisla-sem-csmf-74fdf6dfd-ftrbg to node1
13m         Normal    Created                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Created container ml-nsmf
13m         Normal    AddedInterface                    pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Add eth0 [10.233.102.161/32] from k8s-pod-network
13m         Normal    Started                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Started container ml-nsmf
13m         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-7c858859c4           Created pod: trisla-ml-nsmf-7c858859c4-rxlmr
13m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-67cf4cf4d9   Created pod: trisla-decision-engine-67cf4cf4d9-d6kvj
13m         Normal    Pulling                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
13m         Normal    Created                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Created container decision-engine
13m         Normal    Pulled                            pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
13m         Normal    AddedInterface                    pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Add eth0 [10.233.102.141/32] from k8s-pod-network
13m         Normal    Started                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Started container sem-csmf
13m         Normal    Created                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Created container sem-csmf
13m         Normal    Pulled                            pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 520ms (520ms including waiting). Image size: 289679031 bytes.
13m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-5d756bf98b to 0 from 1
13m         Normal    Killing                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Stopping container ml-nsmf
13m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
13m         Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-79d68dc4c5           Deleted pod: trisla-ml-nsmf-79d68dc4c5-48prv
13m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-7c858859c4-rxlmr            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
13m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-5d756bf98b   Deleted pod: trisla-decision-engine-5d756bf98b-m6kfl
13m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-79d68dc4c5 to 0 from 1
13m         Normal    Killing                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Stopping container decision-engine
13m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-f8d747657 to 0 from 1
13m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
13m         Normal    Killing                           pod/trisla-sem-csmf-f8d747657-spmtd            Stopping container sem-csmf
13m         Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-f8d747657           Deleted pod: trisla-sem-csmf-f8d747657-spmtd
12m         Warning   Unhealthy                         pod/trisla-nasp-adapter-664894c59c-tv6m8       Readiness probe failed: Get "http://10.233.102.146:8085/health": dial tcp 10.233.102.146:8085: connect: connection refused
12m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-7c8769c6     Created pod: trisla-decision-engine-7c8769c6-f5rk9
12m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-7c8769c6 to 0 from 1
12m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-6d6697945 to 1 from 0
12m         Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-668c8fc697          Created pod: trisla-sem-csmf-668c8fc697-htnmw
12m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-d587bc8c9 to 1
12m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-7c8769c6 to 1
12m         Normal    Scheduled                         pod/trisla-decision-engine-6d6697945-vcs77     Successfully assigned trisla/trisla-decision-engine-6d6697945-vcs77 to node1
12m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-6d6697945    Created pod: trisla-decision-engine-6d6697945-vcs77
12m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-668c8fc697 to 1
12m         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-d587bc8c9            Created pod: trisla-ml-nsmf-d587bc8c9-j4sq2
12m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-7c8769c6     Deleted pod: trisla-decision-engine-7c8769c6-f5rk9
12m         Normal    Scheduled                         pod/trisla-sem-csmf-668c8fc697-htnmw           Successfully assigned trisla/trisla-sem-csmf-668c8fc697-htnmw to node1
12m         Normal    Scheduled                         pod/trisla-decision-engine-7c8769c6-f5rk9      Successfully assigned trisla/trisla-decision-engine-7c8769c6-f5rk9 to node1
12m         Normal    Scheduled                         pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Successfully assigned trisla/trisla-ml-nsmf-d587bc8c9-j4sq2 to node1
12m         Normal    Pulled                            pod/trisla-sem-csmf-668c8fc697-htnmw           Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 520ms (520ms including waiting). Image size: 289679031 bytes.
12m         Normal    AddedInterface                    pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Add eth0 [10.233.102.153/32] from k8s-pod-network
12m         Normal    AddedInterface                    pod/trisla-sem-csmf-668c8fc697-htnmw           Add eth0 [10.233.102.189/32] from k8s-pod-network
12m         Normal    Pulled                            pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
12m         Normal    Started                           pod/trisla-decision-engine-6d6697945-vcs77     Started container decision-engine
12m         Normal    Created                           pod/trisla-decision-engine-6d6697945-vcs77     Created container decision-engine
12m         Normal    Pulled                            pod/trisla-decision-engine-6d6697945-vcs77     Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
12m         Normal    AddedInterface                    pod/trisla-decision-engine-6d6697945-vcs77     Add eth0 [10.233.102.156/32] from k8s-pod-network
12m         Normal    Pulling                           pod/trisla-sem-csmf-668c8fc697-htnmw           Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
12m         Normal    Created                           pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Created container ml-nsmf
12m         Normal    Created                           pod/trisla-sem-csmf-668c8fc697-htnmw           Created container sem-csmf
12m         Normal    Started                           pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Started container ml-nsmf
12m         Normal    Started                           pod/trisla-sem-csmf-668c8fc697-htnmw           Started container sem-csmf
12m         Normal    Killing                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Stopping container decision-engine
12m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-67cf4cf4d9   Deleted pod: trisla-decision-engine-67cf4cf4d9-d6kvj
12m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-6d6697945-vcs77     Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
12m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-74fdf6dfd to 0 from 1
12m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-7c858859c4 to 0 from 1
12m         Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-74fdf6dfd           Deleted pod: trisla-sem-csmf-74fdf6dfd-ftrbg
12m         Normal    Killing                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Stopping container sem-csmf
12m         Normal    Killing                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Stopping container ml-nsmf
12m         Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-7c858859c4           Deleted pod: trisla-ml-nsmf-7c858859c4-rxlmr
12m         Normal    Scheduled                         pod/trisla-decision-engine-799b6c44f4-dw97g    Successfully assigned trisla/trisla-decision-engine-799b6c44f4-dw97g to node1
12m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-799b6c44f4   Created pod: trisla-decision-engine-799b6c44f4-dw97g
12m         Normal    Created                           pod/trisla-decision-engine-799b6c44f4-dw97g    Created container decision-engine
12m         Normal    AddedInterface                    pod/trisla-decision-engine-799b6c44f4-dw97g    Add eth0 [10.233.102.158/32] from k8s-pod-network
12m         Normal    Pulled                            pod/trisla-decision-engine-799b6c44f4-dw97g    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
12m         Normal    Started                           pod/trisla-decision-engine-799b6c44f4-dw97g    Started container decision-engine
11m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-6d6697945    Deleted pod: trisla-decision-engine-6d6697945-vcs77
11m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-799b6c44f4-dw97g    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
11m         Normal    Killing                           pod/trisla-decision-engine-6d6697945-vcs77     Stopping container decision-engine
11m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-56684d4cf7   Created pod: trisla-decision-engine-56684d4cf7-tw2vl
11m         Normal    Scheduled                         pod/trisla-decision-engine-56684d4cf7-tw2vl    Successfully assigned trisla/trisla-decision-engine-56684d4cf7-tw2vl to node1
11m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              (combined from similar events): Scaled down replica set trisla-decision-engine-56684d4cf7 to 0 from 1
11m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-56684d4cf7   Deleted pod: trisla-decision-engine-56684d4cf7-tw2vl
11m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-668c8fc697-htnmw           Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
11m         Normal    Killing                           pod/trisla-decision-engine-799b6c44f4-dw97g    Stopping container decision-engine
11m         Normal    Pulled                            pod/trisla-decision-engine-8469cdd5cc-5wfq6    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
11m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
11m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-8469cdd5cc to 1
11m         Normal    AddedInterface                    pod/trisla-decision-engine-844f4d87b8-brhsw    Add eth0 [10.233.102.183/32] from k8s-pod-network
